ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF20aclfmwn,IIb,,,2459152.5,2460523.48,-1370.98,ZTF20aclfmwn_20201030_GTC_v2.ascii,0
ZTF20acnvnss,Ia,,,2459155.5,2460552.59,-1397.09,ZTF20acnvnss_20201102_P60_v1.ascii,0
ZTF20acllvho,-,0.11,,2459152.5,2460537.41,-1384.91,ZTF20acllvho_20201030_P60_v1.ascii,0
ZTF20acllvho,-,0.11,,2459155.5,2460537.41,-1381.91,ZTF20acllvho_20201102_P60_v1.ascii,0
ZTF20acnsinb,Ia,0.09,,2459153.5,2460537.2,-1383.7,ZTF20acnsinb_20201031_P60_v1.ascii,0
ZTF20acnsinb,Ia,0.09,,2459157.5,2460537.2,-1379.7,ZTF20acnsinb_20201104_P60_v1.ascii,0
ZTF20acntqoh,Ia,0.06,,2459152.5,2460539.43,-1386.93,ZTF20acntqoh_20201030_P60_v1.ascii,0
ZTF20acntqoh,Ia,0.06,,2459155.5,2460539.43,-1383.93,ZTF20acntqoh_20201102_P60_v1.ascii,0
ZTF20acntqoh,Ia,0.06,,2459155.5,2460539.43,-1383.93,ZTF20acntqoh_20201102_P60_v2.ascii,0
ZTF20acntqoh,Ia,0.06,,2459156.5,2460539.43,-1382.93,ZTF20acntqoh_20201103_P60_v1.ascii,0
ZTF20acnvlgg,Ia,0.07,,2459156.5,2460538.51,-1382.01,ZTF20acnvlgg_20201103_P60_v1.ascii,0
ZTF20acnvniw,IIn,0.02178,,2459152.5,2460552.59,-1400.09,ZTF20acnvniw_20201030_P60_v1.ascii,0
ZTF20acnvniw,IIn,0.02178,,2459167.5,2460552.59,-1385.09,ZTF20acnvniw_20201114_P60_v1.ascii,0
ZTF20acnvtxy,IIP,0.02851,,2459156.5,2460547.51,-1391.01,ZTF20acnvtxy_20201103_P60_v1.ascii,0
ZTF20acnwjwp,Ia,0.08,,2459154.5,2460539.19,-1384.69,ZTF20acnwjwp_20201101_P60_v1.ascii,0
ZTF20acnwjwp,Ia,0.08,,2459156.5,2460539.19,-1382.69,ZTF20acnwjwp_20201103_P60_v1.ascii,0
ZTF20acnwjwp,Ia,0.08,,2459156.5,2460539.19,-1382.69,ZTF20acnwjwp_20201103_P60_v2.ascii,0
ZTF20acnwjwp,Ia,0.08,,2459157.5,2460539.19,-1381.69,ZTF20acnwjwp_20201104_P60_v1.ascii,0
ZTF20acnyxln,Ia,0.04,,2459153.5,2460547.55,-1394.05,ZTF20acnyxln_20201031_P60_v1.ascii,0
ZTF20acnyxln,Ia,0.04,,2459155.5,2460547.55,-1392.05,ZTF20acnyxln_20201102_P60_v1.ascii,0
ZTF20acnyxln,Ia,0.04,,2459157.5,2460547.55,-1390.05,ZTF20acnyxln_20201104_P60_v1.ascii,0
ZTF20acnznol,Ia,0.03231,,2459152.5,2460540.56,-1388.06,ZTF20acnznol_20201030_P60_v1.ascii,0
ZTF20acnznol,Ia,0.03231,,2459152.5,2460540.56,-1388.06,ZTF20acnznol_20201030_P60_v2.ascii,0
ZTF20acnznol,Ia,0.03231,,2459153.5,2460540.56,-1387.06,ZTF20acnznol_20201031_Keck2_v1.ascii,0
ZTF20acobamg,Ia,0.067,,2459152.5,2460539.24,-1386.74,ZTF20acobamg_20201030_NTT_v1.ascii,0
ZTF20acobevy,Ia,0.08,,2459157.5,2460540.22,-1382.72,ZTF20acobevy_20201104_FTN_v1.ascii,0
ZTF20aclggpx,Ia,0.0834,,2459151.5,2460534.51,-1383.01,ZTF20aclggpx_20201029_NTT_v1.ascii,0
ZTF20acmxpmg,Ia,0.1,,2459157.5,2460534.14,-1376.64,ZTF20acmxpmg_20201104_P60_v1.ascii,0
ZTF20acnywhz,Ia,0.1,,2459158.5,2460540.53,-1382.03,ZTF20acnywhz_20201105_P60_v1.ascii,0
ZTF20acnzkxb,II,0.0269,,2459153.5,2460550.48,-1396.98,ZTF20acnzkxb_20201031_P60_v1.ascii,0
ZTF20acnzkxb,II,0.0269,,2459158.5,2460550.48,-1391.98,ZTF20acnzkxb_20201105_P60_v1.ascii,0
ZTF20acnznms,SLSN-II,0.2044,,2459195.5,2460582.48,-1386.98,ZTF20acnznms_20201212_Keck1_v1.ascii,0
ZTF20acnznms,SLSN-II,0.2044,,2459234.5,2460582.48,-1347.98,ZTF20acnznms_20210120_Keck1_v1.ascii,0
ZTF20acocohy,II,0.09,,2459153.5,2460556.37,-1402.87,ZTF20acocohy_20201031_P60_v1.ascii,0
ZTF20acogesf,Ia,0.066,,2459156.5,2460547.37,-1390.87,ZTF20acogesf_20201103_P60_v1.ascii,0
ZTF20acogesf,Ia,0.066,,2459157.5,2460547.37,-1389.87,ZTF20acogesf_20201104_P60_v1.ascii,0
ZTF20acogesf,Ia,0.066,,2459158.5,2460547.37,-1388.87,ZTF20acogesf_20201105_NTT_v1.ascii,0
ZTF20acogybn,-,0.0834,,2459153.5,2460540.56,-1387.06,ZTF20acogybn_20201031_P60_v1.ascii,0
ZTF20acnrvfm,II,0.01,,2459155.5,2460540.16,-1384.66,ZTF20acnrvfm_20201102_P60_v1.ascii,0
ZTF20acnrvfm,II,0.01,,2459155.5,2460540.16,-1384.66,ZTF20acnrvfm_20201102_P60_v2.ascii,0
ZTF20acnrvfm,II,0.01,,2459158.5,2460540.16,-1381.66,ZTF20acnrvfm_20201105_P60_v1.ascii,0
ZTF20acnrvfm,II,0.01,,2459164.5,2460540.16,-1375.66,ZTF20acnrvfm_20201111_P60_v1.ascii,0
ZTF20acnrvfm,II,0.01,,2459168.5,2460540.16,-1371.66,ZTF20acnrvfm_20201115_P60_v1.ascii,0
ZTF20acobvxk,Ia,0.08,,2459156.5,2460547.22,-1390.72,ZTF20acobvxk_20201103_P60_v1.ascii,0
ZTF20acogywb,Ia,0.0067,,2459155.5,2460534.54,-1379.04,ZTF20acogywb_20201102_P60_v1.ascii,0
ZTF20acogywb,Ia,0.0067,,2459155.5,2460534.54,-1379.04,ZTF20acogywb_20201102_P60_v2.ascii,0
ZTF18aadsuxd,II,0.0311,,2459156.5,2460550.52,-1394.02,ZTF18aadsuxd_20201103_P60_v1.ascii,0
ZTF18aadsuxd,II,0.0311,,2459163.5,2460550.52,-1387.02,ZTF18aadsuxd_20201110_P60_v1.ascii,0
ZTF20acojxtb,Ia,0.05,,2459158.5,2460549.38,-1390.88,ZTF20acojxtb_20201105_NTT_v1.ascii,0
ZTF20acoqpbg,Ia,0.06017,,2459156.5,2460547.26,-1390.76,ZTF20acoqpbg_20201103_P60_v1.ascii,0
ZTF20acosehg,Ia,0.08,,2459157.5,2460537.4,-1379.9,ZTF20acosehg_20201104_P60_v1.ascii,0
ZTF20acosehg,Ia,0.08,,2459159.5,2460537.4,-1377.9,ZTF20acosehg_20201106_P60_v1.ascii,0
ZTF20acosehg,Ia,0.08,,2459159.5,2460537.4,-1377.9,ZTF20acosehg_20201106_P60_v2.ascii,0
ZTF20acbisnd,-,,,2459143.5,2460508.54,-1365.04,ZTF20acbisnd_20201021_P200_v1.ascii,0
ZTF20acobxlz,Ia,0.09,,2459158.5,2460540.32,-1381.82,ZTF20acobxlz_20201105_P60_v1.ascii,0
ZTF20acobxlz,Ia,0.09,,2459162.5,2460540.32,-1377.82,ZTF20acobxlz_20201109_NTT_v1.ascii,0
ZTF20acotwur,Ia,0.05,,2459157.5,2460541.53,-1384.03,ZTF20acotwur_20201104_P60_v1.ascii,0
ZTF20acowata,Ia,0.08,,2459168.5,2460549.38,-1380.88,ZTF20acowata_20201115_P60_v1.ascii,0
ZTF20achyvas,Ia,,,2459143.5,2460513.22,-1369.72,ZTF20achyvas_20201021_P200_v1.ascii,0
ZTF19aanbpus,IIb,0.00996,,2459195.5,2460553.52,-1358.02,ZTF19aanbpus_20201212_LT_v1.ascii,0
ZTF19aanbpus,IIb,0.00996,,2459262.5,2460553.52,-1291.02,ZTF19aanbpus_20210217_Keck1_v1.ascii,0
ZTF20acoqlav,Ia,0.09,,2459158.5,2460546.29,-1387.79,ZTF20acoqlav_20201105_P60_v1.ascii,0
ZTF20acoqlrd,Ia,0.06315,,2459158.5,2460551.26,-1392.76,ZTF20acoqlrd_20201105_P60_v1.ascii,0
ZTF20acoyfpk,Ia,0.01,,2459157.5,2460555.28,-1397.78,ZTF20acoyfpk_20201104_P60_v1.ascii,0
ZTF20acoyfpk,Ia,0.01,,2459157.5,2460555.28,-1397.78,ZTF20acoyfpk_20201104_P60_v2.ascii,0
ZTF20acoyfpk,Ia,0.01,,2459160.5,2460555.28,-1394.78,ZTF20acoyfpk_20201107_UH88_v1.ascii,0
ZTF20acpbbqf,Ia,0.0445,,2455505.5,2460541.54,-5036.04,ZTF20acpbbqf_20101105_P60_v1.ascii,0
ZTF20acpbbqf,Ia,0.0445,,2459158.5,2460541.54,-1383.04,ZTF20acpbbqf_20201105_P60_v1.ascii,0
ZTF20acnagjb,Ia,,,2459158.5,2460539.24,-1380.74,ZTF20acnagjb_20201105_NTT_v1.ascii,0
ZTF18abrfccm,Ia,0.09433,,2459160.5,2460547.22,-1386.72,ZTF18abrfccm_20201107_NTT_v1.ascii,0
ZTF20acnviyk,Ia,0.1,,2459164.5,2460540.49,-1375.99,ZTF20acnviyk_20201111_P60_v1.ascii,0
ZTF20acopmey,Ia,0.08,,2459159.5,2460551.15,-1391.65,ZTF20acopmey_20201106_NTT_v1.ascii,0
ZTF20acovrzx,Ia,0.0672,,2459161.5,2460547.22,-1385.72,ZTF20acovrzx_20201108_UH88_v1.ascii,0
ZTF20acowddo,Ia,0.067,,2459158.5,2460550.24,-1391.74,ZTF20acowddo_20201105_P60_v1.ascii,0
ZTF20acowddo,Ia,0.067,,2459162.5,2460550.24,-1387.74,ZTF20acowddo_20201109_NTT_v1.ascii,0
ZTF20acoyyly,Ia,0.04755,,2459163.5,2460550.17,-1386.67,ZTF20acoyyly_20201110_P60_v1.ascii,0
ZTF20acoyyly,Ia,0.04755,,2459171.5,2460550.17,-1378.67,ZTF20acoyyly_20201118_P60_v1.ascii,0
ZTF20acozbod,nova,0.00017,,2459163.5,2460539.35,-1375.85,ZTF20acozbod_20201110_P60_v1.ascii,0
ZTF20acpevli,II,0.03964,,2459194.5,2460550.48,-1355.98,ZTF20acpevli_20201211_LT_v1.ascii,0
ZTF20acoxmsr,Ia,0.071,,2459161.5,2460547.55,-1386.05,ZTF20acoxmsr_20201108_FTN_v1.ascii,0
ZTF20acpbboa,II,0.0475,,2459170.5,2460585.53,-1415.03,ZTF20acpbboa_20201117_LT_v1.ascii,0
ZTF20acpbboa,II,0.0475,,2459206.5,2460585.53,-1379.03,ZTF20acpbboa_20201223_LT_v1.ascii,0
ZTF20acpgjdb,-,,,2459163.5,2460541.54,-1378.04,ZTF20acpgjdb_20201110_P60_v1.ascii,0
ZTF20acpgnej,Ia,0.03224,,2459170.5,2460557.54,-1387.04,ZTF20acpgnej_20201117_LT_v1.ascii,0
ZTF20acpgnej,Ia,0.03224,,2459174.5,2460557.54,-1383.04,ZTF20acpgnej_20201121_LT_v1.ascii,0
ZTF20acgcice,-,,,2459143.5,2460504.55,-1361.05,ZTF20acgcice_20201021_P200_v1.ascii,0
ZTF20aclkdlu,-,,,2459142.5,2460524.43,-1381.93,ZTF20aclkdlu_20201020_Keck1_v1.ascii,0
ZTF20aclkdlu,-,,,2459142.5,2460524.43,-1381.93,ZTF20aclkdlu_20201020_P60_v1.ascii,0
ZTF20aclkdlu,-,,,2459143.5,2460524.43,-1380.93,ZTF20aclkdlu_20201021_P60_v1.ascii,0
ZTF20abwifwx,-,,,2459108.5,2460474.55,-1366.05,ZTF20abwifwx_20200916_P200_v1.ascii,0
ZTF20acnvprg,Ia,,,2459163.5,2460537.49,-1373.99,ZTF20acnvprg_20201110_NTT_v1.ascii,0
ZTF20acphcdv,Ia,0.088,,2459171.5,2460552.47,-1380.97,ZTF20acphcdv_20201118_P60_v1.ascii,0
ZTF20acphcdv,Ia,0.088,,2459174.5,2460552.47,-1377.97,ZTF20acphcdv_20201121_LT_v1.ascii,0
ZTF20acpgzif,Ia,0.06877,,2459168.5,2460552.48,-1383.98,ZTF20acpgzif_20201115_P60_v1.ascii,0
ZTF20acphvjk,-,,,2459167.5,2460551.54,-1384.04,ZTF20acphvjk_20201114_P60_v1.ascii,0
ZTF20acphvjk,-,,,2459167.5,2460551.54,-1384.04,ZTF20acphvjk_20201114_P60_v2.ascii,0
ZTF20acpmgdz,Ia,0.03114,,2459168.5,2460559.41,-1390.91,ZTF20acpmgdz_20201115_P60_v1.ascii,0
ZTF20acprmuv,IIP,0.01432,,2459204.5,2460549.27,-1344.77,ZTF20acprmuv_20201221_LT_v1.ascii,0
ZTF20achuuaj,II,,,2459143.5,2460523.39,-1379.89,ZTF20achuuaj_20201021_P200_v1.ascii,0
ZTF20acphvzi,-,,,2459167.5,2460545.54,-1378.04,ZTF20acphvzi_20201114_P60_v1.ascii,0
ZTF20acptdpf,Ia,0.08,,2459173.5,2460551.41,-1377.91,ZTF20acptdpf_20201120_Keck1_v1.ascii,0
ZTF20acqksdi,Ia,0.03726,,2459171.5,2460566.32,-1394.82,ZTF20acqksdi_20201118_P60_v1.ascii,0
ZTF20acphbem,Ia,0.08,,2459169.5,2460547.47,-1377.97,ZTF20acphbem_20201116_P60_v1.ascii,0
ZTF20acplhku,Ia,0.074,,2459169.5,2460560.21,-1390.71,ZTF20acplhku_20201116_P60_v1.ascii,0
ZTF20acplhku,Ia,0.074,,2459169.5,2460560.21,-1390.71,ZTF20acplhku_20201116_P60_v2.ascii,0
ZTF20acplqek,Ia,0.083,,2459169.5,2460560.35,-1390.85,ZTF20acplqek_20201116_P60_v1.ascii,0
ZTF20acpmxdg,Ia,0.05,,2459169.5,2460558.43,-1388.93,ZTF20acpmxdg_20201116_P60_v1.ascii,0
ZTF20acpvbbh,II,0.043,,2459188.5,2460553.43,-1364.93,ZTF20acpvbbh_20201205_LT_v1.ascii,0
ZTF20acpyldh,SLSN-I,0.21925,,2459286.5,2460660.28,-1373.78,ZTF20acpyldh_20210313_VLT_v1.ascii,0
ZTF20acpyldh,SLSN-I,0.21925,,2459309.5,2460660.28,-1350.78,ZTF20acpyldh_20210405_NOT_v2.ascii,0
ZTF20acpyldh,SLSN-I,0.21925,,2459347.5,2460660.28,-1312.78,ZTF20acpyldh_20210513_P200_v1.ascii,0
ZTF20acqexmr,II,0.015,,2459169.5,2460569.27,-1399.77,ZTF20acqexmr_20201116_P60_v1.ascii,0
ZTF20acqexmr,II,0.015,,2459169.5,2460569.27,-1399.77,ZTF20acqexmr_20201116_P60_v2.ascii,0
ZTF20acqucpz,CV,,,2459171.5,2460550.51,-1379.01,ZTF20acqucpz_20201118_P60_v1.ascii,0
ZTF20acquetr,Ia,0.03079,,2459169.5,2460558.58,-1389.08,ZTF20acquetr_20201116_P60_v1.ascii,0
ZTF20acquetr,Ia,0.03079,,2459178.5,2460558.58,-1380.08,ZTF20acquetr_20201125_LT_v1.ascii,0
ZTF20acpjino,Ia,0.0745,,2459189.5,2460563.19,-1373.69,ZTF20acpjino_20201206_DCT_v1.ascii,0
ZTF20acgcoly,-,,,2459139.5,2460512.5,-1373.0,ZTF20acgcoly_20201017_P60_v1.ascii,0
ZTF20acphdcg,SLSN-I,0.1,,2459314.5,2460609.37,-1294.87,ZTF20acphdcg_20210410_NOT_v2.ascii,0
ZTF20acphdcg,SLSN-I,0.1,,2459337.5,2460609.37,-1271.87,ZTF20acphdcg_20210503_NOT_v1.ascii,0
ZTF20acqoiyt,TDE,0.0565,,2459195.5,2460571.14,-1375.64,ZTF20acqoiyt_20201212_Keck1_v1.ascii,0
ZTF20acqzjqz,Ia,0.0241,,2459170.5,2460567.24,-1396.74,ZTF20acqzjqz_20201117_P60_v1.ascii,0
ZTF20acqzjqz,Ia,0.0241,,2459170.5,2460567.24,-1396.74,ZTF20acqzjqz_20201117_P60_v2.ascii,0
ZTF20abrnwfc,-,,,2459137.5,2460470.54,-1333.04,ZTF20abrnwfc_20201015_DCT_v1.ascii,0
ZTF20abepyro,II,,,2459020.5,2460401.24,-1380.74,ZTF20abepyro_20200620_P60_v1.ascii,0
ZTF20acgrzjm,Ia,,,2459173.5,2460508.53,-1335.03,ZTF20acgrzjm_20201120_Keck1_v1.ascii,0
ZTF20acrufey,Ia,0.06,,2459188.5,2460567.29,-1378.79,ZTF20acrufey_20201205_LT_v1.ascii,0
ZTF20acqqdkl,IIn,0.08,,2459199.5,2460574.19,-1374.69,ZTF20acqqdkl_20201216_LT_v1.ascii,0
ZTF20actawpa,II,0.025,,2459190.5,2460563.57,-1373.07,ZTF20actawpa_20201207_LT_v1.ascii,0
ZTF20actljfs,Ia?,0.06,,2459194.5,2460563.55,-1369.05,ZTF20actljfs_20201211_LT_v1.ascii,0
ZTF20acrqeje,Ia,0.06,,2459194.5,2460566.47,-1371.97,ZTF20acrqeje_20201211_LT_v1.ascii,0
ZTF20acuaqlf,II,0.017,,2459182.5,2460600.16,-1417.66,ZTF20acuaqlf_20201129_P60_v1.ascii,0
ZTF19aclhpiz,II,,,2458790.5,2460552.59,-1762.09,ZTF19aclhpiz_20191103_P60_v1.ascii,0
ZTF20actdeqw,Ia,0.047,,2459200.5,2460571.24,-1370.74,ZTF20actdeqw_20201217_LT_v1.ascii,0
ZTF20actkulc,II,0.0757,,2459207.5,2460576.55,-1369.05,ZTF20actkulc_20201224_LT_v1.ascii,0
ZTF20actquzl,II,0.0422,,2459201.5,2460570.58,-1369.08,ZTF20actquzl_20201218_LT_v1.ascii,0
ZTF20acutkgr,CV,0.0,,2459186.5,2460567.13,-1380.63,ZTF20acutkgr_20201203_Gemini_N_v1.ascii,0
ZTF20acuspji,Ia,0.05587,,2459201.5,2460578.51,-1377.01,ZTF20acuspji_20201218_LT_v1.ascii,0
ZTF20acitojm,Ia,,,2459151.5,2460532.51,-1381.01,ZTF20acitojm_20201029_NTT_v1.ascii,0
ZTF20acitojm,Ia,,,2459152.5,2460532.51,-1380.01,ZTF20acitojm_20201030_P60_v1.ascii,0
ZTF20acveadu,II,0.01888,,2459201.5,2460581.43,-1379.93,ZTF20acveadu_20201218_LT_v1.ascii,0
ZTF20acvjlev,II,0.02803,,2459190.5,2460588.48,-1397.98,ZTF20acvjlev_20201207_LT_v1.ascii,0
ZTF20aciojzg,-,,,2459142.5,2460563.11,-1420.61,ZTF20aciojzg_20201020_Keck1_v1.ascii,0
ZTF20acvchhw,Ia,0.046,,2459228.5,2460586.16,-1357.66,ZTF20acvchhw_20210114_Keck1_v1.ascii,0
ZTF20acvdqtg,Ia,0.076,,2459214.5,2460581.39,-1366.89,ZTF20acvdqtg_20201231_LT_v1.ascii,0
ZTF20acwfanr,Ia,0.0559,,2459207.5,2460585.55,-1378.05,ZTF20acwfanr_20201224_LT_v1.ascii,0
ZTF20acwgxhk,II,0.02173,,2459193.5,2460584.26,-1390.76,ZTF20acwgxhk_20201210_LT_v1.ascii,0
ZTF20acwgxhk,II,0.02173,,2459193.5,2460584.26,-1390.76,ZTF20acwgxhk_20201210_P60_v1.ascii,0
ZTF20acwobku,IIn?,0.03471,,2459254.5,2460577.53,-1323.03,ZTF20acwobku_20210209_NOT_v1.ascii,0
ZTF20acwobku,IIn?,0.03471,,2459259.5,2460577.53,-1318.03,ZTF20acwobku_20210214_NOT_v1.ascii,0
ZTF20acwobku,IIn?,0.03471,,2459277.5,2460577.53,-1300.03,ZTF20acwobku_20210304_NOT_v2.ascii,0
ZTF20acwphqb,Ia,0.08,,2459206.5,2460582.49,-1375.99,ZTF20acwphqb_20201223_LT_v1.ascii,0
ZTF20acudclc,-,0.107,,2459195.5,2460578.52,-1383.02,ZTF20acudclc_20201212_LT_v1.ascii,0
ZTF20acuowxj,Ia,0.07,,2459212.5,2460581.57,-1369.07,ZTF20acuowxj_20201229_LT_v1.ascii,0
ZTF18aaisqmw,Ia,0.0529,,2459206.5,2460585.54,-1379.04,ZTF18aaisqmw_20201223_LT_v1.ascii,0
ZTF20acwytxn,TDE,0.34,,2459265.5,2460597.6,-1332.1,ZTF20acwytxn_20210220_P200_v1.ascii,0
ZTF20acxtewc,Ia,0.03625,,2459212.5,2460585.58,-1373.08,ZTF20acxtewc_20201229_LT_v1.ascii,0
ZTF18acvhqfj,AGN,,,2459195.5,2460652.38,-1456.88,ZTF18acvhqfj_20201212_P200_v1.ascii,0
ZTF20acytfkf,II,0.04,,2459203.5,2460597.27,-1393.77,ZTF20acytfkf_20201220_LT_v1.ascii,0
ZTF20aczacou,CV,,,2459212.5,2460586.34,-1373.84,ZTF20aczacou_20201229_LT_v1.ascii,0
ZTF20acyzsol,Ia,0.05,,2459215.5,2460601.2,-1385.7,ZTF20acyzsol_20210101_LT_v1.ascii,0
ZTF20adadrhw,Ic-BL,0.0075,,2459211.5,2460601.37,-1389.87,ZTF20adadrhw_20201228_LT_v1.ascii,0
ZTF20adadrhw,Ic-BL,0.0075,,2459249.5,2460601.37,-1351.87,ZTF20adadrhw_20210204_P200_v1.ascii,0
ZTF20adadshh,Ia,0.01156,,2459212.5,2460606.34,-1393.84,ZTF20adadshh_20201229_LT_v1.ascii,0
ZTF21aaabwzx,Ia-CSM,0.046,,2459343.5,2460608.53,-1265.03,ZTF21aaabwzx_20210509_NOT_v1.ascii,0
ZTF21aaabwzx,Ia-CSM,0.046,,2459343.5,2460608.53,-1265.03,ZTF21aaabwzx_20210509_NOT_v2.ascii,0
ZTF21aaabvjk,Ia,0.0165,,2459366.5,2460607.51,-1241.01,ZTF21aaabvjk_20210601_NOT_v1.ascii,0
ZTF21aaabvjk,Ia,0.0165,,2459371.5,2460607.51,-1236.01,ZTF21aaabvjk_20210606_NOT_v1.ascii,0
ZTF21aaarmti,SLSN-I,0.1925,,2459230.5,2460614.25,-1383.75,ZTF21aaarmti_20210116_VLT_v1.ascii,0
ZTF21aacufip,Ic,0.045,,2459245.5,2460611.59,-1366.09,ZTF21aacufip_20210131_LT_v1.ascii,0
ZTF21aabpnlm,Ibn,0.041,,2459224.5,2460608.23,-1383.73,ZTF21aabpnlm_20210110_Ekar_v1.ascii,0
ZTF21aabpnlm,Ibn,0.041,,2459226.5,2460608.23,-1381.73,ZTF21aabpnlm_20210112_P60_v1.ascii,0
ZTF21aadezmh,Ia,0.0621,,2459244.5,2460614.42,-1369.92,ZTF21aadezmh_20210130_LT_v1.ascii,0
ZTF21aaetrdb,-,0.0367,,2459241.5,2460613.56,-1372.06,ZTF21aaetrdb_20210127_LT_v1.ascii,0
ZTF21aacvupj,Ia,0.0937,,2459246.5,2460614.23,-1367.73,ZTF21aacvupj_20210201_LT_v1.ascii,0
ZTF21aaespww,Ia,0.05,,2459242.5,2460631.34,-1388.84,ZTF21aaespww_20210128_LT_v1.ascii,0
ZTF21aafdnje,-,0.0386,,2459241.5,2460614.58,-1373.08,ZTF21aafdnje_20210127_LT_v1.ascii,0
ZTF21aagpymw,SLSN-I,0.09,,2459347.5,2460644.44,-1296.94,ZTF21aagpymw_20210513_P200_v1.ascii,0
ZTF18aawznqy,IIn?,0.063,,2459259.5,2460630.56,-1371.06,ZTF18aawznqy_20210214_LT_v1.ascii,0
ZTF21aagofnm,CV?,,,2459256.5,2460631.28,-1374.78,ZTF21aagofnm_20210211_LT_v1.ascii,0
ZTF21aagtcsj,-,0.05163,,2459268.5,2460630.48,-1361.98,ZTF21aagtcsj_20210223_LT_v1.ascii,0
ZTF21aagnqnz,IIn,0.03393,,2459256.5,2460660.22,-1403.72,ZTF21aagnqnz_20210211_LT_v1.ascii,0
ZTF21aaiaqhh,II,0.0204,,2459253.5,2460640.41,-1386.91,ZTF21aaiaqhh_20210208_Gemini_N_v1.ascii,0
ZTF21aaiaqhh,II,0.0204,,2459253.5,2460640.41,-1386.91,ZTF21aaiaqhh_20210208_P60_v1.ascii,0
ZTF21aaiaqhh,II,0.0204,,2459255.5,2460640.41,-1384.91,ZTF21aaiaqhh_20210210_NOT_v2.ascii,0
ZTF21aahargb,Ia,0.07,,2459257.5,2460645.28,-1387.78,ZTF21aahargb_20210212_LT_v1.ascii,0
ZTF18aannern,Ia,0.03329,,2459258.5,2460642.53,-1384.03,ZTF18aannern_20210213_LT_v1.ascii,0
ZTF21aajgdeu,II,0.02792,,2459269.5,2460648.42,-1378.92,ZTF21aajgdeu_20210224_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459257.5,2460642.43,-1384.93,ZTF21aakilyd_20210212_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459258.5,2460642.43,-1383.93,ZTF21aakilyd_20210213_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459258.5,2460642.43,-1383.93,ZTF21aakilyd_20210213_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459259.5,2460642.43,-1382.93,ZTF21aakilyd_20210214_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459260.5,2460642.43,-1381.93,ZTF21aakilyd_20210215_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459260.5,2460642.43,-1381.93,ZTF21aakilyd_20210215_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459261.5,2460642.43,-1380.93,ZTF21aakilyd_20210216_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459262.5,2460642.43,-1379.93,ZTF21aakilyd_20210217_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459263.5,2460642.43,-1378.93,ZTF21aakilyd_20210218_HST_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459263.5,2460642.43,-1378.93,ZTF21aakilyd_20210218_HST_v2.ascii,0
ZTF21aakilyd,Icn,0.084,,2459264.5,2460642.43,-1377.93,ZTF21aakilyd_20210219_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459265.5,2460642.43,-1376.93,ZTF21aakilyd_20210220_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459267.5,2460642.43,-1374.93,ZTF21aakilyd_20210222_HST_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459268.5,2460642.43,-1373.93,ZTF21aakilyd_20210223_LT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459269.5,2460642.43,-1372.93,ZTF21aakilyd_20210224_HST_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459272.5,2460642.43,-1369.93,ZTF21aakilyd_20210227_NOT_v2.ascii,0
ZTF21aakilyd,Icn,0.084,,2459282.5,2460642.43,-1359.93,ZTF21aakilyd_20210309_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459289.5,2460642.43,-1352.93,ZTF21aakilyd_20210316_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459289.5,2460642.43,-1352.93,ZTF21aakilyd_20210316_NOT_v2.ascii,0
ZTF21aakilyd,Icn,0.084,,2459296.5,2460642.43,-1345.93,ZTF21aakilyd_20210323_NOT_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459307.5,2460642.43,-1334.93,ZTF21aakilyd_20210403_NOT_v2.ascii,0
ZTF21aakilyd,Icn,0.084,,2459311.5,2460642.43,-1330.93,ZTF21aakilyd_20210407_Keck1_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459345.5,2460642.43,-1296.93,ZTF21aakilyd_20210511_Keck1_v1.ascii,0
ZTF21aakilyd,Icn,0.084,,2459350.5,2460642.43,-1291.93,ZTF21aakilyd_20210516_Keck1_v1.ascii,0
ZTF20aahcrjn,-,,,2458874.5,2460645.31,-1770.81,ZTF20aahcrjn_20200126_P60_v1.ascii,0
ZTF21aamqgid,II,0.009,,2459285.5,2460656.56,-1371.06,ZTF21aamqgid_20210312_NOT_v1.ascii,0
