Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF18aaaibml_20200212_LT_v1.ascii,binnings/ZTF18aaaibml_20200212_LT_v1,IIb-flash,0.03567,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8425915,0.15740845,-7.0,-2.0
ZTF18aaaibml_20200212_LT_v2.ascii,binnings/ZTF18aaaibml_20200212_LT_v2,IIb-flash,0.03567,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8445257,0.15547429,-7.0,-2.0
ZTF18aaaibml_20200214_P200_v1.ascii,binnings/ZTF18aaaibml_20200214_P200_v1,II-flash,0.0348,II-flash/iPTF15crj_early/ALFOSC phase-band : u-,SB3,0.4378655,0.5621345,u,-0.2
ZTF18aabilqu_20180522_P200_v1.ascii,binnings/ZTF18aabilqu_20180522_P200_v1,TDE H+He,0.02331,TDE H+He/2018dyb/EFOSC2-NTT phase-band : 53.99B,SB2,0.9306061,0.06939386,53.99,-0.4
ZTF18aabxlsv_20180510_P60_v1.ascii,binnings/ZTF18aabxlsv_20180510_P60_v1,Ibn,0.0504,Ibn/2015G/KAST phase-band : 2.46B,Sc,0.551332,0.44866797,2.46,2.0
ZTF18aabxlsv_20180517_P200_v1.ascii,binnings/ZTF18aabxlsv_20180517_P200_v1,Ibn,0.048,Ibn/2011hw/DOLORES phase-band : 39.58B,SB6,0.21988413,0.78011584,39.58,2.0
ZTF18aabybkt_20180309_P60_v1.ascii,binnings/ZTF18aabybkt_20180309_P60_v1,II-flash,0.007619,II-flash/iPTF15crj_early/GMOS phase-band : u-,SB1,0.8830676,0.11693242,u,1.6
ZTF18aaexyql_20200124_Keck1_v1.ascii,binnings/ZTF18aaexyql_20200124_Keck1_v1,II,0.03,II/iPTF15crj/DBSP phase-band : u-,Sc,0.23081067,0.7691893,u,1.4
ZTF18aagtcxj_20180410_P200_v1.ascii,binnings/ZTF18aagtcxj_20180410_P200_v1,Ia 91bg-like,0.0304,Ia 91bg-like/2005bl/CAFOS phase-band : -5.91B,Sa,0.86799175,0.13200822,-5.91,-2.0
ZTF18aagteoy_20180404_DCT_v3.ascii,binnings/ZTF18aagteoy_20180404_DCT_v3,IIb-flash,0.049875,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8234814,0.1765186,-7.0,-2.0
ZTF18aahatvc_20200518_P60_v1.ascii,binnings/ZTF18aahatvc_20200518_P60_v1,Ia-CSM-(ambigious),0.079745,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,Sa,0.921165,0.078835025,2.0,-0.4
ZTF18aahatvc_20200522_P60_v1.ascii,binnings/ZTF18aahatvc_20200522_P60_v1,Ia-CSM,0.08169,Ia-CSM/2016iks/EFOSC2-NTT phase-band : u-,Sc,0.944331,0.05566904,u,-2.0
ZTF18aahatvc_20200527_P200_v1.ascii,binnings/ZTF18aahatvc_20200527_P200_v1,Ia-norm,0.0778,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,SB1,0.55827534,0.44172463,15.45,-2.0
ZTF18aahatvc_20200527_P200_v4.ascii,binnings/ZTF18aahatvc_20200527_P200_v4,Ia-norm,0.0778,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,SB1,0.55827534,0.44172463,15.45,-2.0
ZTF18aahatvc_20200527_P200_v5.ascii,binnings/ZTF18aahatvc_20200527_P200_v5,Ia-norm,0.0778,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,SB1,0.55827534,0.44172463,15.45,-2.0
ZTF18aahjaxz_20180419_P60_v1.ascii,binnings/ZTF18aahjaxz_20180419_P60_v1,Ia-norm,0.0451915,Ia-norm/2012fr/KAST phase-band : 2.28B,SB1,0.95904267,0.04095731,2.28,-0.2
ZTF18aahjaxz_20180419_P60_v2.ascii,binnings/ZTF18aahjaxz_20180419_P60_v2,Ia-norm,0.0451915,Ia-norm/2012fr/KAST phase-band : 2.28B,SB1,0.95904267,0.04095731,2.28,-0.2
ZTF18aahjaxz_20180419_P60_v4.ascii,binnings/ZTF18aahjaxz_20180419_P60_v4,Ia-norm,0.0451915,Ia-norm/2012fr/KAST phase-band : 2.28B,SB1,0.95904267,0.04095731,2.28,-0.2
ZTF18aahjaxz_20180421_P60_v1.ascii,binnings/ZTF18aahjaxz_20180421_P60_v1,Ia 91bg-like,0.04757,Ia 91bg-like/1999by/FAST phase-band : 3.0B,S0,0.827156,0.172844,3.0,1.6
ZTF18aahjaxz_20180421_P60_v2.ascii,binnings/ZTF18aahjaxz_20180421_P60_v2,Ia 91bg-like,0.04757,Ia 91bg-like/1999by/FAST phase-band : 3.0B,S0,0.827156,0.172844,3.0,1.6
ZTF18aahjaxz_20180428_LT_v1.ascii,binnings/ZTF18aahjaxz_20180428_LT_v1,IIb-flash,0.0451915,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.85168844,0.14831154,-7.0,-2.0
ZTF18aahmhxu_20180717_P200_v1.ascii,binnings/ZTF18aahmhxu_20180717_P200_v1,SLSN-IIn,0.167,SLSN-IIn/PTF10jwd/LRIS phase-band : u-,Sa,0.8891824,0.110817604,u,-0.8
ZTF18aahqkbt_20180520_P60_v1.ascii,binnings/ZTF18aahqkbt_20180520_P60_v1,II-flash,0.05355,II-flash/iPTF15crj_early/GMOS phase-band : u-,Sc,0.89702946,0.10297056,u,-2.0
ZTF18aahqkbt_20191023_DCT_v1.ascii,binnings/ZTF18aahqkbt_20191023_DCT_v1,IIb-flash,0.051,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8554059,0.14459406,-7.0,-2.0
ZTF18aaisqmw_20201223_LT_v1.ascii,binnings/ZTF18aaisqmw_20201223_LT_v1,IIb-flash,0.0540175,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.83847076,0.16152927,-7.0,-2.0
ZTF18aaisyyp_20190403_Keck1_v1.ascii,binnings/ZTF18aaisyyp_20190403_Keck1_v1,SLSN-I,0.132,SLSN-I/PTF10nmn/LRIS phase-band : u-,SB2,0.5807971,0.41920292,u,2.0
ZTF18aaizerg_20200114_P60_v1.ascii,binnings/ZTF18aaizerg_20200114_P60_v1,Ia-CSM,0.0667875,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.9905952,0.009404758,u,-2.0
ZTF18aajivpr_20200416_P60_v2.ascii,binnings/ZTF18aajivpr_20200416_P60_v2,IIn,0.054075,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9521441,0.0478559,-2.0,-0.6
ZTF18aajpjdi_20180425_P60_v1.ascii,binnings/ZTF18aajpjdi_20180425_P60_v1,II,0.07087,II/2013fs/ALFOSC phase-band : 6.24B,SB1,0.99962384,0.00037618892,6.24,-0.6
ZTF18aajqcue_20180609_P200_v1.ascii,binnings/ZTF18aajqcue_20180609_P200_v1,IIb,0.069825,IIb/2008ax/CAFOS phase-band : -3.2B,Sb,0.6117542,0.38824582,-3.2,-2.0
ZTF18aajqcue_20190104_Keck1_v1.ascii,binnings/ZTF18aajqcue_20190104_Keck1_v1,Ca-Ib,0.069825,Ca-Ib/iPTF15eqv/MMT-Blue phase-band : u-,Sb,0.031818226,0.9681818,u,2.0
ZTF18aajtlbf_20180420_P200_v1.ascii,binnings/ZTF18aajtlbf_20180420_P200_v1,Ia 91bg-like,0.0273,Ia 91bg-like/2015ac/KAST phase-band : u-,SB2,0.7801168,0.21988322,u,1.2
ZTF18aajupnt_20180821_Gemini_N_v1.ascii,binnings/ZTF18aajupnt_20180821_Gemini_N_v1,IIb-flash,0.0367,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.98852587,0.011474143,-7.0,-2.0
ZTF18aajupnt_20180901_HST_v1.ascii,binnings/ZTF18aajupnt_20180901_HST_v1,IIb-flash,0.038535,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF18aajupnt_20190303_HST_v1.ascii,binnings/ZTF18aajupnt_20190303_HST_v1,IIb-flash,0.034865,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF18aajupnt_20190629_DCT_v2.ascii,binnings/ZTF18aajupnt_20190629_DCT_v2,IIb-flash,0.0357825,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.86968136,0.13031866,-7.0,-2.0
ZTF18aakfabl_20181201_Keck1_v1.ascii,binnings/ZTF18aakfabl_20181201_Keck1_v1,II,0.035875,II/iPTF15crj/DBSP phase-band : u-,Sa,0.91408354,0.08591646,u,-0.4
ZTF18aakiwbs_20200415_P60_v1.ascii,binnings/ZTF18aakiwbs_20200415_P60_v1,IIn,0.06765,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9171686,0.082831405,-2.0,-0.4
ZTF18aalpdyt_20180524_P60_v1.ascii,binnings/ZTF18aalpdyt_20180524_P60_v1,Ia-CSM,0.0703,Ia-CSM/2017eby/EFOSC2-NTT phase-band : u-,S0,0.95110214,0.048897848,u,-2.0
ZTF18aamsgjq_20181201_Keck1_v1.ascii,binnings/ZTF18aamsgjq_20181201_Keck1_v1,IIb,0.0585195,IIb/2013df/DEIMOS phase-band : -14.0B,S0,0.40049365,0.5995063,-14.0,-2.0
ZTF18aansqun_20180713_P60_v1.ascii,binnings/ZTF18aansqun_20180713_P60_v1,Ia-CSM,0.056658,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sa,0.97703385,0.022966173,u,-1.6
ZTF18aanygjk_20190703_P60_v1.ascii,binnings/ZTF18aanygjk_20190703_P60_v1,IIn,0.05145,IIn/2008fq/WFCCD phase-band : 3.0B,Sc,0.917904,0.08209601,3.0,-0.6
ZTF18aaodnxt_20180509_P60_v2.ascii,binnings/ZTF18aaodnxt_20180509_P60_v2,Ca-Ia,0.035448,Ca-Ia/2019ofm/DBSP phase-band : 0.17r,SB1,0.87922555,0.12077444,0.17,1.8
ZTF18aapgrxo_20190406_Keck1_v1.ascii,binnings/ZTF18aapgrxo_20190406_Keck1_v1,SLSN-I,0.273675,SLSN-I/PTF10nmn/LRIS phase-band : u-,SB2,0.09336443,0.9066356,u,2.0
ZTF18aapxjzs_20180612_P200_v1.ascii,binnings/ZTF18aapxjzs_20180612_P200_v1,SLSN-IIn,0.0681625,SLSN-IIn/PTF10tpz/RC-Spec phase-band : u-,Sc,0.6829912,0.31700876,u,-0.8
ZTF18aarcchg_20180530_LT_v1.ascii,binnings/ZTF18aarcchg_20180530_LT_v1,IIb-flash,0.035623,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8361502,0.16384976,-7.0,-2.0
ZTF18aarikzk_20200424_P60_v1.ascii,binnings/ZTF18aarikzk_20200424_P60_v1,IIn,0.059115,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.94974506,0.05025497,-2.0,-1.6
ZTF18aarlpzd_20200426_LT_v2.ascii,binnings/ZTF18aarlpzd_20200426_LT_v2,IIb-flash,0.0095,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.89458966,0.10541031,-7.0,-2.0
ZTF18aartjod_20200716_P200_v1.ascii,binnings/ZTF18aartjod_20200716_P200_v1,SLSN-IIn,0.03198,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,SB6,0.606789,0.393211,u,2.0
ZTF18aartjod_20200716_P200_v3.ascii,binnings/ZTF18aartjod_20200716_P200_v3,SLSN-IIn,0.03198,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,SB6,0.606789,0.393211,u,2.0
ZTF18aassbst_20190614_P60_v1.ascii,binnings/ZTF18aassbst_20190614_P60_v1,II,0.1435,II/2013fs/ALFOSC phase-band : 6.24B,Sc,0.8925232,0.10747675,6.24,-2.0
ZTF18aauenwu_20180813_P200_v1.ascii,binnings/ZTF18aauenwu_20180813_P200_v1,Ia-CSM,0.0486875,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.95822775,0.041772243,u,-2.0
ZTF18aaumfla_20180613_Keck1_v1.ascii,binnings/ZTF18aaumfla_20180613_Keck1_v1,Ic,0.0368795,Ic/2004dn/KAST phase-band : 2.0B,Sa,0.4629452,0.53705484,2.0,-1.8
ZTF18aavjqvm_20190126_P200_v1.ascii,binnings/ZTF18aavjqvm_20190126_P200_v1,II,0.028041,II/iPTF15crj/FLOYDS-N phase-band : u-,SB5,0.9362739,0.06372613,u,1.2
ZTF18aavnxar_20180607_P60_v1.ascii,binnings/ZTF18aavnxar_20180607_P60_v1,Ia-CSM,0.082875,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB1,0.9771911,0.022808915,u,-2.0
ZTF18aavrmcg_20181111_Keck1_v1.ascii,binnings/ZTF18aavrmcg_20181111_Keck1_v1,II,0.08,II/iPTF15crj/DBSP phase-band : u-,Sa,0.9842449,0.015755113,u,1.0
ZTF18aavrzxp_20201207_NOT_v2.ascii,binnings/ZTF18aavrzxp_20201207_NOT_v2,IIn,0.0735,IIn/2008fq/WFCCD phase-band : 10.0B,Sc,0.9890873,0.01091271,10.0,-1.2
ZTF18aawpwlf_20200428_LT_v1.ascii,binnings/ZTF18aawpwlf_20200428_LT_v1,IIb-flash,0.024612,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.84585005,0.15414993,-7.0,-2.0
ZTF18aaxkqgy_20180601_P60_v1.ascii,binnings/ZTF18aaxkqgy_20180601_P60_v1,IIn,0.021,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.94295436,0.057045642,-2.0,2.0
ZTF18aaxnqjb_20180813_P200_v1.ascii,binnings/ZTF18aaxnqjb_20180813_P200_v1,Ib,0.05535,Ib/2008D/MMT-Blue phase-band : -9.57B,SB4,0.9260158,0.073984206,-9.57,0.6
ZTF18aaxokeg_20200826_P200_v1.ascii,binnings/ZTF18aaxokeg_20200826_P200_v1,II,0.03276,II/2008aw/KAST phase-band : 22.0B,Sc,0.6977221,0.30227792,22.0,-1.6
ZTF18aayhylv_20180807_Keck1_v1.ascii,binnings/ZTF18aayhylv_20180807_Keck1_v1,IIb-flash,0.02522525,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.17484756,0.82515246,-7.0,-2.0
ZTF18aayiahw_20180622_P60_v1.ascii,binnings/ZTF18aayiahw_20180622_P60_v1,Ia 91bg-like,0.060496,Ia 91bg-like/1999by/FAST phase-band : -3.0B,SB2,0.9996848,0.00031516378,-3.0,-2.0
ZTF18aaykjei_20190524_P200_v1.ascii,binnings/ZTF18aaykjei_20190524_P200_v1,Ib,0.097,Ib/2008D/MMT-Blue phase-band : -11.57B,Sc,0.5856051,0.41439492,-11.57,-1.8
ZTF18aazhwnh_20180623_P60_v1.ascii,binnings/ZTF18aazhwnh_20180623_P60_v1,Ib,0.0884325,Ib/2008D/MMT-Blue phase-band : -12.57B,S0,0.9040447,0.09595534,-12.57,-1.6
ZTF18abafhva_20190513_P200_v1.ascii,binnings/ZTF18abafhva_20190513_P200_v1,IIn,0.0027885,IIn/2010jl/LRIS phase-band : 845.34V,SB6,0.9878083,0.012191705,845.34,2.0
ZTF18abakunn_20191228_LT_v1.ascii,binnings/ZTF18abakunn_20191228_LT_v1,IIb-flash,0.053865,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.88793796,0.11206207,-7.0,-2.0
ZTF18abbodly_20180618_P60_v1.ascii,binnings/ZTF18abbodly_20180618_P60_v1,IIn,0.01927,IIn/2008fq/WFCCD phase-band : 3.0B,SB3,0.9894958,0.010504167,3.0,-2.0
ZTF18abbodly_20180620_P60_v1.ascii,binnings/ZTF18abbodly_20180620_P60_v1,IIn,0.01974,IIn/2008fq/WFCCD phase-band : 3.0B,SB3,0.9931074,0.006892619,3.0,-2.0
ZTF18abbovuc_20190307_Keck1_v1.ascii,binnings/ZTF18abbovuc_20190307_Keck1_v1,II,0.039,II/iPTF15crj/DBSP phase-band : u-,S0,0.9882918,0.011708171,u,0.0
ZTF18abcfdzu_20180804_P200_v2.ascii,binnings/ZTF18abcfdzu_20180804_P200_v2,Ia-CSM,0.128125,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.9181498,0.08185018,u,-2.0
ZTF18abcfdzu_20180805_P60_v2.ascii,binnings/ZTF18abcfdzu_20180805_P60_v2,Ia-CSM,0.13125,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB1,0.8716003,0.12839973,u,-0.2
ZTF18abcfdzu_20180807_NOT_v1.ascii,binnings/ZTF18abcfdzu_20180807_NOT_v1,Ia-CSM,0.128125,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.99013513,0.009864852,u,-1.2
ZTF18abcfdzu_20180818_NOT_v1.ascii,binnings/ZTF18abcfdzu_20180818_NOT_v1,Ia-CSM,0.128125,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sa,0.991262,0.00873801,u,-1.4
ZTF18abclfee_20180704_LT_v1.ascii,binnings/ZTF18abclfee_20180704_LT_v1,IIb-flash,0.0285,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8313271,0.16867293,-7.0,-2.0
ZTF18abclfee_20180708_P200_v2.ascii,binnings/ZTF18abclfee_20180708_P200_v2,Ia-02cx like,0.03,Ia-02cx like/2018cxk/DBSP phase-band : u-,S0,0.99972373,0.00027628476,u,0.0
ZTF18abclfee_20180708_P60_v1.ascii,binnings/ZTF18abclfee_20180708_P60_v1,Ia-02cx like,0.0315,Ia-02cx like/2018cxk/DBSP phase-band : u-,S0,0.97384596,0.026154025,u,2.0
ZTF18abcvush_20180704_P60_v1.ascii,binnings/ZTF18abcvush_20180704_P60_v1,IIn,0.04875,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.93220425,0.06779578,3.0,-0.6
ZTF18abdiasx_20190704_P200_v1.ascii,binnings/ZTF18abdiasx_20190704_P200_v1,Ia-CSM,0.0195975,Ia-CSM/2005gj/LRIS phase-band : 48.04g,E,0.5827832,0.41721678,48.04,-2.0
ZTF18abdiwpt_20180712_P60_v2.ascii,binnings/ZTF18abdiwpt_20180712_P60_v2,Ia 91T-like,0.071175,Ia 91T-like/1991T/Other phase-band : -7.0B,SB3,0.99584675,0.004153233,-7.0,-0.4
ZTF18abdkkwa_20180703_P60_v1.ascii,binnings/ZTF18abdkkwa_20180703_P60_v1,TDE H+He,0.0240445,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB1,0.9658913,0.034108683,-1.04,-0.8
ZTF18abeecwe_20190524_P200_v1.ascii,binnings/ZTF18abeecwe_20190524_P200_v1,IIn,0.04,IIn/2008fq/WFCCD phase-band : 10.0B,Sa,0.6843102,0.3156898,10.0,-2.0
ZTF18abfcmjw_20190704_Keck1_v1.ascii,binnings/ZTF18abfcmjw_20190704_Keck1_v1,II,0.0213,II/iPTF15crj/DBSP phase-band : u-,Sc,0.38031408,0.6196859,u,1.4
ZTF18abfcmjw_20190928_Keck1_v1.ascii,binnings/ZTF18abfcmjw_20190928_Keck1_v1,TDE H+He,0.022365,TDE H+He/2019qiz/X-Shooter phase-band : 99.0g,S0,0.5559592,0.44404075,99.0,2.0
ZTF18abfcmjw_20200218_Keck1_v2.ascii,binnings/ZTF18abfcmjw_20200218_Keck1_v2,II,0.0213,II/iPTF15crj/DBSP phase-band : u-,Sc,0.4067638,0.5932362,u,1.2
ZTF18abfdupq_20180815_P60_v1.ascii,binnings/ZTF18abfdupq_20180815_P60_v1,IIn,0.0663,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.9260001,0.073999904,3.0,-2.0
ZTF18abfhryc_20190604_P200_v2.ascii,binnings/ZTF18abfhryc_20190604_P200_v2,SLSN-IIn,0.0314925,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,SB2,0.7491782,0.25082183,u,1.6
ZTF18abgladq_20180715_P60_v1.ascii,binnings/ZTF18abgladq_20180715_P60_v1,TDE H+He,0.03738,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB1,0.96248853,0.03751144,-1.04,1.4
ZTF18abgmcmv_20180713_Keck1_v1.ascii,binnings/ZTF18abgmcmv_20180713_Keck1_v1,Ic-BL,0.017575,Ic-BL/PTF10vgv/HET-LRS phase-band : 2.0R,Sa,0.23192744,0.76807255,2.0,-0.4
ZTF18abgrbjb_20180728_P60_v1.ascii,binnings/ZTF18abgrbjb_20180728_P60_v1,II-flash,0.0315,II-flash/iPTF15crj_early/GMOS phase-band : u-,SB3,0.9606704,0.03932957,u,-1.6
ZTF18abgrbjb_20181110_Keck1_v1.ascii,binnings/ZTF18abgrbjb_20181110_Keck1_v1,Ia 91bg-like,0.0315,Ia 91bg-like/1991bg/FOS phase-band : u-,Sc,0.12069201,0.879308,u,2.0
ZTF18abgxvra_20180801_P60_v2.ascii,binnings/ZTF18abgxvra_20180801_P60_v2,Ia-norm,0.105,Ia-norm/2012cg/KAST phase-band : -5.5B,Sc,0.99546653,0.0045334827,-5.5,2.0
ZTF18abhehkn_20180813_P200_v1.ascii,binnings/ZTF18abhehkn_20180813_P200_v1,SLSN-I,0.02809,SLSN-I/PTF10aagc/LRIS phase-band : u-,S0,0.91930556,0.08069444,u,-2.0
ZTF18abilofa_20180728_P60_v2.ascii,binnings/ZTF18abilofa_20180728_P60_v2,Ia 91T-like,0.07,Ia 91T-like/1991T/Other phase-band : -7.0B,SB2,0.957238,0.042761985,-7.0,0.6
ZTF18abixkdo_20180730_P60_v2.ascii,binnings/ZTF18abixkdo_20180730_P60_v2,Ia-norm,0.02925,Ia-norm/2012ht/KAST phase-band : 2.3B,Sc,0.982815,0.017184999,2.3,0.2
ZTF18abjdjge_20180808_P60_v2.ascii,binnings/ZTF18abjdjge_20180808_P60_v2,Ia 91T-like,0.13325,Ia 91T-like/1991T/Other phase-band : -7.0B,Sb,0.9907137,0.009286282,-7.0,-0.8
ZTF18abjjkeo_20201206_DCT_v1.ascii,binnings/ZTF18abjjkeo_20201206_DCT_v1,IIb-flash,0.100425,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.82175773,0.17824228,-7.0,-2.0
ZTF18abjqmqt_20180802_P60_v1.ascii,binnings/ZTF18abjqmqt_20180802_P60_v1,Ia 02es-like,0.0475,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,Sc,0.84948605,0.15051398,101.0,-0.8
ZTF18abjqmqt_20180804_P200_v1.ascii,binnings/ZTF18abjqmqt_20180804_P200_v1,Ia-norm,0.04875,Ia-norm/2015N/KAST phase-band : 24.5B,Sc,0.70269275,0.29730725,24.5,-1.8
ZTF18abjrznx_20180805_P60_v1.ascii,binnings/ZTF18abjrznx_20180805_P60_v1,ILRT,0.0228,ILRT/2015dl/DBSP phase-band : u-,Sc,0.96920174,0.030798238,u,1.2
ZTF18abjrznx_20180805_P60_v2.ascii,binnings/ZTF18abjrznx_20180805_P60_v2,Ca-Ia,0.0228,Ca-Ia/2019ofm/DBSP phase-band : 0.17r,Sc,0.99835104,0.0016489687,0.17,-1.4
ZTF18abjyjdz_20180824_P60_v2.ascii,binnings/ZTF18abjyjdz_20180824_P60_v2,Ib,0.042,Ib/2006fo/EMMI phase-band : 56.27V,SB2,0.60616046,0.39383954,56.27,2.0
ZTF18abkijya_20180912_P200_v2.ascii,binnings/ZTF18abkijya_20180912_P200_v2,Ib,0.04554,Ib/2008D/MMT-Blue phase-band : -9.57B,S0,0.8570052,0.14299485,-9.57,-2.0
ZTF18abkmbpy_20180804_P200_v1.ascii,binnings/ZTF18abkmbpy_20180804_P200_v1,SLSN-IIn,0.030849,SLSN-IIn/2006gy/LRIS phase-band : 78.53R,Sb,0.58376825,0.41623178,78.53,-2.0
ZTF18abkmbpy_20180807_Keck1_v1.ascii,binnings/ZTF18abkmbpy_20180807_Keck1_v1,SLSN-IIn,0.030849,SLSN-IIn/2006gy/KAST phase-band : -31.39R,Sb,0.89811563,0.101884365,-31.39,-1.8
ZTF18abktmfz_20180803_P60_v1.ascii,binnings/ZTF18abktmfz_20180803_P60_v1,IIn,0.0194275,IIn/2008fq/WFCCD phase-band : 3.0B,S0,0.92927057,0.07072945,3.0,1.6
ZTF18ablqjul_20180825_P60_v1.ascii,binnings/ZTF18ablqjul_20180825_P60_v1,Ia-norm,0.0975,Ia-norm/2012cg/KAST phase-band : -5.5B,SB1,0.99865276,0.0013472659,-5.5,1.0
ZTF18ablwafp_20181006_P200_v1.ascii,binnings/ZTF18ablwafp_20181006_P200_v1,Ia-CSM,0.142,Ia-CSM/2017eby/EFOSC2-NTT phase-band : u-,Sc,0.6010775,0.3989225,u,0.8
ZTF18ablwafp_20190702_Keck1_v1.ascii,binnings/ZTF18ablwafp_20190702_Keck1_v1,IIn,0.142,IIn/2010jl/LRIS phase-band : 845.34V,Sc,0.05193609,0.9480639,845.34,2.0
ZTF18abmkacg_20180821_P200_v1.ascii,binnings/ZTF18abmkacg_20180821_P200_v1,Ib,0.046904,Ib/2008D/MMT-Blue phase-band : -9.57B,S0,0.8133564,0.18664359,-9.57,-1.0
ZTF18abmogag_20180817_P60_v1.ascii,binnings/ZTF18abmogag_20180817_P60_v1,Ib,0.078185,Ib/2008D/MMT-Blue phase-band : -12.57B,SB5,0.9222999,0.07770006,-12.57,-1.8
ZTF18abmxmsv_20180820_P60_v1.ascii,binnings/ZTF18abmxmsv_20180820_P60_v1,Ia-CSM,0.095,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,SB1,0.9939673,0.0060326825,-1.0,2.0
ZTF18abolvoh_20180913_Keck1_v1.ascii,binnings/ZTF18abolvoh_20180913_Keck1_v1,Ia 91bg-like,0.050225,Ia 91bg-like/2016ije/KAST phase-band : u-,S0,0.96775997,0.03224003,u,-0.6
ZTF18abomklq_20181103_APO_v1.ascii,binnings/ZTF18abomklq_20181103_APO_v1,IIb-flash,0.03885,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.5051195,0.4948805,-7.0,-2.0
ZTF18abomklq_20181214_P60_v1.ascii,binnings/ZTF18abomklq_20181214_P60_v1,IIn,0.0407925,IIn/2008fq/WFCCD phase-band : 10.0B,SB6,0.97866124,0.021338772,10.0,-2.0
ZTF18abquyqj_20200107_P60_v1.ascii,binnings/ZTF18abquyqj_20200107_P60_v1,IIn,0.01805,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.95241976,0.047580265,3.0,-1.8
ZTF18abquyqj_20200107_P60_v2.ascii,binnings/ZTF18abquyqj_20200107_P60_v2,IIn,0.01805,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.94978094,0.050219074,3.0,-1.8
ZTF18abshezu_20190702_Keck1_v1.ascii,binnings/ZTF18abshezu_20190702_Keck1_v1,SLSN-I,0.23,SLSN-I/SN2007bi/FORS2 phase-band : 421.0V,Sc,0.24601708,0.7539829,421.0,1.0
ZTF18absjiej_20180909_P60_v2.ascii,binnings/ZTF18absjiej_20180909_P60_v2,II-flash,0.063,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,Sc,0.9401874,0.059812594,-3.81,-2.0
ZTF18abtnbys_20180913_P200_v1.ascii,binnings/ZTF18abtnbys_20180913_P200_v1,Ia 91bg-like,0.0447515,Ia 91bg-like/2005bl/WFCCD phase-band : -3.87B,S0,0.7885217,0.21147831,-3.87,-2.0
ZTF18abtqevs_20180913_P200_v1.ascii,binnings/ZTF18abtqevs_20180913_P200_v1,Ia 91bg-like,0.0429,Ia 91bg-like/2005bl/CAFOS phase-band : -5.91B,E,0.54126346,0.4587365,-5.91,-1.6
ZTF18abuqhje_20181204_Keck1_v1.ascii,binnings/ZTF18abuqhje_20181204_Keck1_v1,II,0.053,II/iPTF15crj/FLOYDS-N phase-band : u-,SB3,0.4139154,0.5860846,u,1.4
